id,categories,authors_parsed,year
2007.12666,eess.SY cs.SY math.OC,"[['Mahmud', 'S M Nahid', ''], ['Hareland', 'Katrine', ''], ['Nivison', 'Scott A', ''], ['Bell', 'Zachary I.', ''], ['Kamalapurkar', 'Rushikesh', '']]",2020
2007.12678,cs.LG cs.AI stat.ML,"[['Tang', 'Shengpu', ''], ['Modi', 'Aditya', ''], ['Sjoding', 'Michael W.', ''], ['Wiens', 'Jenna', '']]",2020
2007.12824,cs.LG cs.AI stat.ML,"[['Lordeiro', 'Igor Q.', ''], ['Cardoso', 'Douglas O.', '']]",2020
2007.13418,eess.SP cs.SY eess.SY,"[['Li', 'Yuanjian', ''], ['Aghvami', 'A. Hamid', ''], ['Dong', 'Daoyi', '']]",2020
2007.13486,cs.RO cs.LG,"[['Bing', 'Zhenshan', ''], ['Brucker', 'Matthias', ''], ['Morin', 'Fabrice O.', ''], ['Huang', 'Kai', ''], ['Knoll', 'Alois', '']]",2020
2007.13531,cs.LG cs.AI stat.ML,"[['Bica', 'Ioana', ''], ['Jarrett', 'Daniel', ''], ['Hüyük', 'Alihan', ''], ['van der Schaar', 'Mihaela', '']]",2020
2007.13544,cs.GT cs.AI cs.LG,"[['Brown', 'Noam', ''], ['Bakhtin', 'Anton', ''], ['Lerer', 'Adam', ''], ['Gong', 'Qucheng', '']]",2020
2007.13690,cs.LG cs.AI cs.NE stat.ML,"[['Suri', 'Karush', ''], ['Shi', 'Xiao Qi', ''], ['Plataniotis', 'Konstantinos N.', ''], ['Lawryshyn', 'Yuri A.', '']]",2020
2007.13695,eess.SP cs.LG,"[['Fonseca', 'Erika', ''], ['Galkin', 'Boris', ''], ['DaSilva', 'Luiz A.', ''], ['Dusparic', 'Ivana', '']]",2020
2007.13699,cs.AI cs.LG cs.MA cs.SY eess.SY,"[['Manchella', 'Kaushik', ''], ['Umrawal', 'Abhishek K.', ''], ['Aggarwal', 'Vaneet', '']]",2020
2007.13715,cs.RO cs.CV cs.LG,"[['Lobos-Tsunekawa', 'Kenzo', ''], ['Harada', 'Tatsuya', '']]",2020
2007.13729,cs.CV cs.AI cs.LG cs.RO cs.SD eess.AS,"[['Gan', 'Chuang', ''], ['Chen', 'Xiaoyu', ''], ['Isola', 'Phillip', ''], ['Torralba', 'Antonio', ''], ['Tenenbaum', 'Joshua B.', '']]",2020
2007.13893,cs.LG cs.AI stat.ML,"[['Bennett', 'Andrew', ''], ['Kallus', 'Nathan', ''], ['Li', 'Lihong', ''], ['Mousavi', 'Ali', '']]",2020
2007.13957,cs.NI,"[['Kim', 'Seungmo', ''], ['Ibrahim', 'Ahmed S.', '']]",2020
2007.13965,eess.SP,"[['Li', 'Yunzeng', ''], ['Zhang', 'Wensheng', ''], ['Wang', 'Cheng-Xiang', ''], ['Sun', 'Jian', ''], ['Liu', 'Yu', '']]",2020
2007.14196,cs.LG cs.AI,"[['Wang', 'Zhi', ''], ['Chen', 'Chunlin', ''], ['Dong', 'Daoyi', '']]",2020
2007.14244,cs.DB cs.AI,"[['Licks', 'Gabriel Paludo', ''], ['Meneguzzi', 'Felipe', '']]",2020
2007.14297,eess.SP cs.SY eess.SY,"[['Hu', 'Jingzhi', ''], ['Zhang', 'Hongliang', ''], ['Song', 'Lingyang', ''], ['Schober', 'Robert', ''], ['Poor', 'H. Vincent', '']]",2020
2007.14430,cs.LG stat.ML,"[['Vieillard', 'Nino', ''], ['Pietquin', 'Olivier', ''], ['Geist', 'Matthieu', '']]",2020
2007.14535,cs.LG cs.AI cs.SY eess.SY stat.ML,"[['Okada', 'Masashi', ''], ['Taniguchi', 'Tadahiro', '']]",2020
2007.14545,cs.RO,"[['Wahid', 'Ayzaan', ''], ['Stone', 'Austin', ''], ['Chen', 'Kevin', ''], ['Ichter', 'Brian', ''], ['Toshev', 'Alexander', '']]",2020
2007.14604,cs.LG cs.AI stat.ML,"[['Hertel', 'Lars', ''], ['Baldi', 'Pierre', ''], ['Gillen', 'Daniel L.', '']]",2020
2007.15273,cs.CV eess.IV eess.SP,"[['Huang', 'Yuhao', ''], ['Yang', 'Xin', ''], ['Li', 'Rui', ''], ['Qian', 'Jikuan', ''], ['Huang', 'Xiaoqiong', ''], ['Shi', 'Wenlong', ''], ['Dou', 'Haoran', ''], ['Chen', 'Chaoyu', ''], ['Zhang', 'Yuanji', ''], ['Luo', 'Huanjia', ''], ['Frangi', 'Alejandro', ''], ['Xiong', 'Yi', ''], ['Ni', 'Dong', '']]",2020
2007.15543,cs.LG cs.AI stat.ML,"[['Goyal', 'Prasoon', ''], ['Niekum', 'Scott', ''], ['Mooney', 'Raymond J.', '']]",2020
2007.15957,quant-ph,"[['Pozzi', 'Matteo G.', '', '1 and 2'], ['Herbert', 'Steven J.', '', '1 and 2'], ['Sengupta', 'Akash', ''], ['Mullins', 'Robert D.', '']]",2020
2007.16044,cs.LG cs.AI,"[['Botteghi', 'Nicolò', ''], ['Obbink', 'Ruben', ''], ['Geijs', 'Daan', ''], ['Poel', 'Mannes', ''], ['Sirmacek', 'Beril', ''], ['Brune', 'Christoph', ''], ['Mersha', 'Abeje', ''], ['Stramigioli', 'Stefano', '']]",2020
2008.00030,eess.SY cs.LG cs.SY,"[['Petsagkourakis', 'Panagiotis', ''], ['Sandoval', 'Ilya Orson', ''], ['Bradford', 'Eric', ''], ['Galvanin', 'Federico', ''], ['Zhang', 'Dongda', ''], ['del Rio-Chanona', 'Ehecatl Antonio', '']]",2020
2008.00250,eess.SP cs.LG cs.SY eess.SY,"[['Zhao', 'Rui', ''], ['Wang', 'Xinjie', ''], ['Xia', 'Junjuan', ''], ['Fan', 'Liseng', '']]",2020
2008.00335,cs.AI cs.LG cs.SY eess.SY,"[['Su', 'Haoran', ''], ['Shi', 'Kejian', ''], ['Jin', 'Li', ''], ['Chow', 'Joseph Y. J.', '']]",2020
2008.00511,cs.LG stat.ML,"[['Bassich', 'Andrea', ''], ['Foglino', 'Francesco', ''], ['Leonetti', 'Matteo', ''], ['Kudenko', 'Daniel', '']]",2020
2008.00603,cs.RO cs.AI,"[['Tang', 'Yujin', ''], ['Tan', 'Jie', ''], ['Harada', 'Tatsuya', '']]",2020
2008.00715,cs.RO,"[['Viitala', 'Ari', ''], ['Boney', 'Rinu', ''], ['Zhao', 'Yi', ''], ['Ilin', 'Alexander', ''], ['Kannala', 'Juho', '']]",2020
2008.00759,cs.LG stat.ML,"[['Maggipinto', 'Marco', ''], ['Susto', 'Gian Antonio', ''], ['Chaudhari', 'Pratik', '']]",2020
2008.00766,cs.LG cs.AI,"[['Gros', 'Timo P.', ''], ['Höller', 'Daniel', ''], ['Hoffmann', 'Jörg', ''], ['Wolf', 'Verena', '']]",2020
2008.01171,cs.LG stat.ML,"[['Gulde', 'Ralf', ''], ['Tuscher', 'Marc', ''], ['Csiszar', 'Akos', ''], ['Riedel', 'Oliver', ''], ['Verl', 'Alexander', '']]",2020
2008.01231,eess.SY cs.SY,"[['Helou', 'Rayan El', ''], ['Kalathil', 'Dileep', ''], ['Xie', 'Le', '']]",2020
2008.01279,cs.RO,"[['Karnan', 'Haresh', ''], ['Desai', 'Siddharth', ''], ['Hanna', 'Josiah P.', ''], ['Warnell', 'Garrett', ''], ['Stone', 'Peter', '']]",2020
2008.01302,cs.AI cs.LG,"[['Liu', 'Teng', ''], ['Huang', 'Bing', ''], ['Mu', 'Xingyu', ''], ['Zhao', 'Fuqing', ''], ['Tang', 'Xiaolin', ''], ['Cao', 'Dongpu', '']]",2020
2008.01481,quant-ph,"[['Hamann', 'A.', ''], ['Dunjko', 'V.', ''], ['Wölk', 'S.', '']]",2020
2008.01508,cs.AI,"[['Wang', 'Xinzhi', ''], ['Li', 'Huao', ''], ['Liu', 'Rui', ''], ['Zhang', 'Hui', ''], ['Lewis', 'Michael', ''], ['Sycara', 'Katia', '']]",2020
2008.01552,eess.SY cs.SY,"[['Jia', 'Qiangang', ''], ['Hu', 'Zhaoyu', ''], ['Li', 'Yiyan', ''], ['Yan', 'Zheng', ''], ['Chen', 'Sijie', '']]",2020
2008.01571,cs.LG cs.CY stat.ML,"[['Tomkins', 'Sabina', ''], ['Liao', 'Peng', ''], ['Klasnja', 'Predrag', ''], ['Murphy', 'Susan', '']]",2020
2008.01644,math.OC cs.LG math.PR,"[['Dai', 'J. G.', ''], ['Gluzman', 'Mark', '']]",2020
2008.01700,cs.AI,"[['Hulbert', 'Neil', ''], ['Spillers', 'Sam', ''], ['Francis', 'Brandon', ''], ['Haines-Temons', 'James', ''], ['Romero', 'Ken Gil', ''], ['De Jager', 'Benjamin', ''], ['Wong', 'Sam', ''], ['Flora', 'Kevin', ''], ['Huang', 'Bowei', ''], ['Irissappane', 'Athirai A.', '']]",2020
2008.01712,cs.LG cs.RO stat.ML,"[['Kalweit', 'Gabriel', ''], ['Huegle', 'Maria', ''], ['Werling', 'Moritz', ''], ['Boedecker', 'Joschka', '']]",2020
2008.01825,cs.LG cs.MA cs.RO stat.ML,"[['Vinitsky', 'Eugene', ''], ['Du', 'Yuqing', ''], ['Parvate', 'Kanaad', ''], ['Jang', 'Kathy', ''], ['Abbeel', 'Pieter', ''], ['Bayen', 'Alexandre', '']]",2020
2008.01879,cs.LG eess.SP,"[['Naug', 'Avisek', ''], ['Quiñones-Grueiro', 'Marcos', ''], ['Biswas', 'Gautam', '']]",2020
2008.01950,eess.SP cs.NE,"[['Kim', 'Gyeongjun', ''], ['Sohn', 'Keemin', '']]",2020
2008.01976,cs.LG cs.AI cs.CR stat.ML,"[['Oikarinen', 'Tuomas', ''], ['Weng', 'Tsui-Wei', ''], ['Daniel', 'Luca', '']]",2020
2008.02014,cs.LG cs.IR stat.ML,"[['Lian', 'Yijiang', ''], ['Chen', 'Zhijie', ''], ['Pei', 'Xin', ''], ['Li', 'Shuang', ''], ['Wang', 'Yifei', ''], ['Qiu', 'Yuefeng', ''], ['Zhang', 'Zhiheng', ''], ['Tao', 'Zhipeng', ''], ['Yuan', 'Liang', ''], ['Guan', 'Hanju', ''], ['Zhang', 'Kefeng', ''], ['Li', 'Zhigang', ''], ['Liu', 'Xiaochun', '']]",2020
2008.02033,cs.DC cs.LG,"[['Wang', 'Jin', ''], ['Hu', 'Jia', ''], ['Min', 'Geyong', ''], ['Zomaya', 'Albert Y.', ''], ['Georgalas', 'Nektarios', '']]",2020
2008.02372,cs.IR cs.AI,"[['Jaiswal', 'Amit Kumar', ''], ['Liu', 'Haiming', ''], ['Frommholz', 'Ingo', '']]",2020
2008.02430,cs.LG stat.ML,"[['Ma', 'Xiao', ''], ['Chen', 'Siwei', ''], ['Hsu', 'David', ''], ['Lee', 'Wee Sun', '']]",2020
2008.02521,cs.RO,"[['He', 'Lei', ''], ['Aouf', 'Nabil', ''], ['Whidborne', 'James F.', ''], ['Song', 'Bifeng', '']]",2020
2008.02598,cs.LG cs.AI stat.ML,"[['Dorfman', 'Ron', ''], ['Tamar', 'Aviv', '']]",2020
2008.02622,cs.LG cs.AI,"[['van Heeswijk', 'W. J. A.', '']]",2020
2008.02646,cs.RO cs.AI,"[['Church', 'Alex', ''], ['Lloyd', 'John', ''], ['Hadsell', 'Raia', ''], ['Lepora', 'Nathan F.', '']]",2020
2008.02691,eess.SY cs.SY,"[['Diaz', 'Keith Anshilo', ''], ['Dailisan', 'Damian', ''], ['Sharaf', 'Umang', ''], ['Santos', 'Carissa', ''], ['Gan', 'Qijian', ''], ['Uy', 'Francis Aldrine', ''], ['Lim', 'May T.', ''], ['Bayen', 'Alexandre M.', '']]",2020
2008.02693,cs.CV,"[['Yang', 'Xuewen', ''], ['Zhang', 'Heming', ''], ['Jin', 'Di', ''], ['Liu', 'Yingru', ''], ['Wu', 'Chi-Hao', ''], ['Tan', 'Jianchao', ''], ['Xie', 'Dongliang', ''], ['Wang', 'Jue', ''], ['Wang', 'Xin', '']]",2020
2008.02708,cs.AI,"[['Stember', 'Joseph', ''], ['Shalu', 'Hrithwik', '']]",2020
2008.02790,cs.LG cs.AI stat.ML,"[['Liu', 'Evan Zheran', ''], ['Raghunathan', 'Aditi', ''], ['Liang', 'Percy', ''], ['Finn', 'Chelsea', '']]",2020
2008.03096,eess.AS cs.LG cs.SD stat.ML,"[['Mohan', 'Devang S Ram', ''], ['Lenain', 'Raphael', ''], ['Foglianti', 'Lorenzo', ''], ['Teh', 'Tian Huey', ''], ['Staib', 'Marlene', ''], ['Torresquintero', 'Alexandra', ''], ['Gao', 'Jiameng', '']]",2020
2008.03127,eess.AS cs.LG cs.SD,"[['Seurin', 'Mathieu', ''], ['Strub', 'Florian', ''], ['Preux', 'Philippe', ''], ['Pietquin', 'Olivier', '']]",2020
2008.03215,eess.SY cs.SY,"[['Oestreich', 'Charles E.', ''], ['Linares', 'Richard', ''], ['Gondhalekar', 'Ravi', '']]",2020
2008.03285,cs.CV cs.RO,"[['Garcia-Hernando', 'Guillermo', ''], ['Johns', 'Edward', ''], ['Kim', 'Tae-Kyun', '']]",2020
2008.03435,eess.IV cs.CV cs.LG,"[['Jian', 'Wang', ''], ['Juzheng', 'Miao', ''], ['Xin', 'Yang', ''], ['Rui', 'Li', ''], ['Guangquan', 'Zhou', ''], ['Yuhao', 'Huang', ''], ['Zehui', 'Lin', ''], ['Wufeng', 'Xue', ''], ['Xiaohong', 'Jia', ''], ['Jianqiao', 'Zhou', ''], ['Ruobing', 'Huang', ''], ['Dong', 'Ni', '']]",2020
2008.03444,cs.AI,"[['Xu', 'Xinyi', ''], ['Huang', 'Tiancheng', ''], ['Wei', 'Pengfei', ''], ['Narayan', 'Akshay', ''], ['Leong', 'Tze-Yun', '']]",2020
2008.03973,cs.CV,"[['Wang', 'Zhenzhen', ''], ['Hong', 'Weixiang', ''], ['Yuan', 'Junsong', '']]",2020
2008.04105,cs.NI cs.AI cs.LG cs.MA,"[['Temesgene', 'Dagnachew Azene', ''], ['Miozzo', 'Marco', ''], ['Gündüz', 'Deniz', ''], ['Dini', 'Paolo', '']]",2020
2008.04109,cs.LG cs.AI cs.MA cs.SY eess.SY stat.ML,"[['Hafiz', 'Abdul Mueed', ''], ['Bhat', 'Ghulam Mohiuddin', '']]",2020
2008.04388,cs.LG cs.AI cs.RO stat.ML,"[['Kovač', 'Grgur', ''], ['Laversanne-Finot', 'Adrien', ''], ['Oudeyer', 'Pierre-Yves', '']]",2020
2008.04403,eess.SY cs.AI cs.LG cs.SY,"[['Ahmed', 'Ibrahim', ''], ['Khorasgani', 'Hamed', ''], ['Biswas', 'Gautam', '']]",2020
2008.04460,cs.RO,"[['Chen', 'Tianjian', ''], ['He', 'Zhanpeng', ''], ['Ciocarlie', 'Matei', '']]",2020
2008.04542,eess.SY cs.LG cs.SY,"[['Cui', 'Chenggang', ''], ['Yan', 'Nan', ''], ['Zhang', 'Chuanlin', '']]",2020
2008.05074,eess.SY cs.SY eess.SP,"[['Yu', 'Liang', ''], ['Qin', 'Shuqi', ''], ['Zhang', 'Meng', ''], ['Shen', 'Chao', ''], ['Jiang', 'Tao', ''], ['Guan', 'Xiaohong', '']]",2020
2008.05088,cs.LG cs.AI,"[['Iskander', 'Julie', ''], ['Hossny', 'Mohammed', '']]",2020
2008.05533,cs.LG stat.ML,"[['Swazinna', 'Phillip', ''], ['Udluft', 'Steffen', ''], ['Runkler', 'Thomas', '']]",2020
2008.05598,cs.LG cs.AI,"[['Plaat', 'Aske', ''], ['Kosters', 'Walter', ''], ['Preuss', 'Mike', '']]",2020
2008.06036,cs.LG stat.ML,"[['Efroni', 'Yonathan', ''], ['Merlis', 'Nadav', ''], ['Mannor', 'Shie', '']]",2020
2008.06043,cs.LG cs.AI stat.ML,"[['Mitchell', 'Eric', ''], ['Rafailov', 'Rafael', ''], ['Peng', 'Xue Bin', ''], ['Levine', 'Sergey', ''], ['Finn', 'Chelsea', '']]",2020
2008.06073,cs.AI cs.LG cs.RO,"[['Kurenkov', 'Andrey', ''], ['Taglic', 'Joseph', ''], ['Kulkarni', 'Rohun', ''], ['Dominguez-Kuhne', 'Marcus', ''], ['Garg', 'Animesh', ''], ['Martín-Martín', 'Roberto', ''], ['Savarese', 'Silvio', '']]",2020
2008.06199,cs.LG stat.ML,"[['Qu', 'Xinghua', ''], ['Ong', 'Yew-Soon', ''], ['Gupta', 'Abhishek', ''], ['Sun', 'Zhu', '']]",2020
2008.06319,cs.AI cs.LG,"[['Hubbs', 'Christian D.', ''], ['Perez', 'Hector D.', ''], ['Sarwar', 'Owais', ''], ['Sahinidis', 'Nikolaos V.', ''], ['Grossmann', 'Ignacio E.', ''], ['Wassick', 'John M.', '']]",2020
2008.06464,cs.AI cs.MA,"[['Xu', 'Shilin', ''], ['Guo', 'Caili', ''], ['Hu', 'Rose Qingyang', ''], ['Qian', 'Yi', '']]",2020
2008.06595,cs.AI cs.LG,"[['Liu', 'Teng', ''], ['Mu', 'Xingyu', ''], ['Huang', 'Bing', ''], ['Tang', 'Xiaolin', ''], ['Zhao', 'Fuqing', ''], ['Wang', 'Xiao', ''], ['Cao', 'Dongpu', '']]",2020
2008.06622,cs.LG stat.ML,"[['Zhang', 'Jesse', ''], ['Cheung', 'Brian', ''], ['Finn', 'Chelsea', ''], ['Levine', 'Sergey', ''], ['Jayaraman', 'Dinesh', '']]",2020
2008.06626,cs.LG cs.AI cs.RO,"[['Wachi', 'Akifumi', ''], ['Sui', 'Yanan', '']]",2020
2008.06641,cs.NI eess.SP,"[['Huang', 'Xinyu', ''], ['He', 'Lijun', ''], ['Zhang', 'Wanyue', '']]",2020
2008.06678,cs.HC cs.GR,"[['Wu', 'Aoyu', ''], ['Tong', 'Wai', ''], ['Dwyer', 'Tim', ''], ['Lee', 'Bongshin', ''], ['Isenberg', 'Petra', ''], ['Qu', 'Huamin', '']]",2020
2008.06693,cs.AI,"[['Heuillet', 'Alexandre', ''], ['Couthouis', 'Fabien', ''], ['Díaz-Rodríguez', 'Natalia', '']]",2020
2008.06696,cs.AI cs.LG cs.RO,"[['Dubey', 'Varshit S.', ''], ['Kasad', 'Ruhshad', ''], ['Agrawal', 'Karan', '']]",2020
2008.06799,cs.AI cs.LG,"[['Marwah', 'Divyanshu', ''], ['Srivastava', 'Sneha', ''], ['Gupta', 'Anusha', ''], ['Verma', 'Shruti', '']]",2020
2008.06845,math.OC stat.ML,"[['Wang', 'Weichen', ''], ['Han', 'Jiequn', ''], ['Yang', 'Zhuoran', ''], ['Wang', 'Zhaoran', '']]",2020
2008.06924,cs.LG cs.AI,"[['Zhou', 'Li', ''], ['Small', 'Kevin', '']]",2020
2008.06933,cs.LG stat.ML,"[['Bogomolova', 'Anna', ''], ['Kingsep', 'Kseniia', ''], ['Voskresenskii', 'Boris', '']]",2020
2008.07079,cs.LG cs.AI stat.ML,"[['Gendre', 'Quentin', ''], ['Kaneko', 'Tomoyuki', '']]",2020
2008.07119,cs.CV,"[['Jang', 'Seowoo', ''], ['Kang', 'Namwoo', '']]",2020
2008.07240,eess.SY cs.LG cs.RO cs.SY,"[['Zhang', 'Qingrui', ''], ['Pan', 'Wei', ''], ['Reppa', 'Vasso', '']]",2020
2008.07353,cs.LG cs.AI cs.DS stat.ML,"[['Mou', 'Wenlong', ''], ['Wen', 'Zheng', ''], ['Chen', 'Xi', '']]",2020
2008.07434,cs.LG cs.AI,"[['Allen', 'Michael', ''], ['Monks', 'Thomas', '']]",2020
2008.07524,quant-ph cs.LG stat.ML,"[['Lockwood', 'Owen', ''], ['Si', 'Mei', '']]",2020
2008.07614,eess.SP cs.LG,"[['Liu', 'Qiang', ''], ['Han', 'Tao', ''], ['Zhang', 'Ning', ''], ['Wang', 'Ye', '']]",2020
2008.07698,cs.MA,"[['Ghiya', 'Siddharth', ''], ['Sycara', 'Katia', '']]",2020
2008.07773,cs.AI cs.LG,"[['Siddique', 'Umer', ''], ['Weng', 'Paul', ''], ['Zimmer', 'Matthieu', '']]",2020
2008.07792,cs.AI cs.CV cs.LG cs.RO,"[['Xia', 'Fei', ''], ['Li', 'Chengshu', ''], ['Martín-Martín', 'Roberto', ''], ['Litany', 'Or', ''], ['Toshev', 'Alexander', ''], ['Savarese', 'Silvio', '']]",2020
2008.07863,cs.RO cs.DC cs.LG,"[['Zhao', 'Wenshuai', ''], ['Queralta', 'Jorge Peña', ''], ['Qingqing', 'Li', ''], ['Westerlund', 'Tomi', '']]",2020
2008.07875,cs.LG cs.DC stat.ML,"[['Zhao', 'Wenshuai', ''], ['Queralta', 'Jorge Peña', ''], ['Qingqing', 'Li', ''], ['Westerlund', 'Tomi', '']]",2020
2008.07965,cs.AI cs.LG cs.RO,"[['Ferreira', 'Janderson', ''], ['Júnior', 'Agostinho A. F.', ''], ['Castro', 'Letícia', ''], ['Galvão', 'Yves M.', ''], ['Barros', 'Pablo', ''], ['Fernandes', 'Bruno J. T.', '']]",2020
2008.07983,cs.IT math.IT,"[['Aharoni', 'Ziv', ''], ['Sabag', 'Oron', ''], ['Permuter', 'Haim Henri', '']]",2020
2008.08005,cs.CV cs.LG,"[['Nayak', 'Siddharth', ''], ['Ravindran', 'Balaraman', '']]",2020
2008.08055,cs.CV,"[['Leroy', 'Guy', ''], ['Rueckert', 'Daniel', ''], ['Alansary', 'Amir', '']]",2020
2008.08284,cs.CV cs.LG,"[['Qian', 'Xu', ''], ['Li', 'Victor', ''], ['Darren', 'Crews', '']]",2020
2008.08501,cs.LG cs.AI math.OC stat.ML,"[['Zavoli', 'Alessandro', ''], ['Federici', 'Lorenzo', '']]",2020
2008.08665,cs.DC cs.AI cs.LG,"[['Lee', 'Hyunsung', '']]",2020
2008.08808,cs.AI cs.LG,"[['Zhou', 'Tianze', ''], ['Zhang', 'Fubiao', ''], ['Tang', 'Pan', ''], ['Wang', 'Chenfei', '']]",2020
2008.08878,cs.LG stat.ML,"[['Perepu', 'Satheesh K.', ''], ['Balaji', 'Bala Shyamala', ''], ['Tanneru', 'Hemanth Kumar', ''], ['Kathari', 'Sudhakar', ''], ['Pinnamaraju', 'Vivek Shankar', '']]",2020
2008.08932,cs.LG cs.AI,"[['Terry', 'Justin K.', ''], ['Black', 'Benjamin', ''], ['Hari', 'Ananth', '']]",2020
2008.08951,cs.LG stat.ML,"[['Mammadli', 'Rahim', ''], ['Jannesari', 'Ali', ''], ['Wolf', 'Felix', '']]",2020
2008.09092,cs.CV cs.GR cs.LG eess.IV,"[['Devaranjan', 'Jeevan', ''], ['Kar', 'Amlan', ''], ['Fidler', 'Sanja', '']]",2020
2008.09293,cs.LG cs.AI stat.ML,"[['Jothimurugan', 'Kishor', ''], ['Alur', 'Rajeev', ''], ['Bastani', 'Osbert', '']]",2020
2008.09369,cs.LG cs.AI cs.MA,"[['He', 'Xu', ''], ['An', 'Bo', ''], ['Li', 'Yanghua', ''], ['Chen', 'Haikai', ''], ['Wang', 'Rundong', ''], ['Wang', 'Xinrun', ''], ['Yu', 'Runsheng', ''], ['Li', 'Xin', ''], ['Wang', 'Zhirong', '']]",2020
2008.09590,cs.PF cs.AI cs.LG cs.NI,"[['Raeis', 'Majid', ''], ['Tizghadam', 'Ali', ''], ['Leon-Garcia', 'Alberto', '']]",2020
2008.09930,cs.DC eess.SP,"[['Qu', 'Guanjin', ''], ['Wu', 'Huaming', '']]",2020
2008.10040,cs.RO cs.LG,"[['Kobayashi', 'Taisuke', '']]",2020
2008.10080,cs.AI,"[['Cazenave', 'Tristan', '']]",2020
2008.10224,cs.RO cs.LG,"[['Camilo', 'Beltran-Hernandez Cristian', ''], ['Petit', 'Damien', ''], ['Ramirez-Alpizar', 'Ixchel G.', ''], ['Harada', 'Kensuke', '']]",2020
2008.10713,cs.LG cs.AI,"[['Zhang', 'Chi', ''], ['Odonkor', 'Philip', ''], ['Zheng', 'Shuai', ''], ['Khorasgani', 'Hamed', ''], ['Serita', 'Susumu', ''], ['Gupta', 'Chetan', '']]",2020
2008.10763,cs.RO cs.SY eess.SY,"[['Gong', 'Yukai', ''], ['Grizzle', 'Jessy', '']]",2020
2008.10806,cs.LG cs.AI stat.ML,"[['Zhu', 'Lingwei', ''], ['Matsubara', 'Takamitsu', '']]",2020
2008.10861,cs.LG stat.ML,"[['Kobayashi', 'Taisuke', ''], ['Ilboudo', 'Wendyam Eric Lionel', '']]",2020
2008.11087,cs.LG stat.ML,"[['Shen', 'Wei', ''], ['He', 'Xiaonan', ''], ['Zhang', 'Chuheng', ''], ['Ni', 'Qiang', ''], ['Dou', 'Wanchun', ''], ['Wang', 'Yan', '']]",2020
2008.11331,cs.CV cs.LG,"[['Ye', 'Jiarong', ''], ['Xue', 'Yuan', ''], ['Long', 'L. Rodney', ''], ['Antani', 'Sameer', ''], ['Xue', 'Zhiyun', ''], ['Cheng', 'Keith', ''], ['Huang', 'Xiaolei', '']]",2020
2008.11491,q-bio.NC cs.CV cs.LG cs.NE,"[['Blakeman', 'Sam', ''], ['Mareschal', 'Denis', '']]",2020
2008.11592,math.OC cs.AI cs.LG cs.SY eess.SY,"[['Pang', 'Bo', ''], ['Jiang', 'Zhong-Ping', '']]",2020
2008.11634,cs.AI cs.LG cs.NE cs.SY eess.SY,"[['Cabrejas-Egea', 'Alvaro', ''], ['Howell', 'Shaun', ''], ['Knutins', 'Maksis', ''], ['Connaughton', 'Colm', '']]",2020
2008.11700,cs.RO cs.LG cs.SY eess.SY,"[['Lew', 'Thomas', ''], ['Sharma', 'Apoorva', ''], ['Harrison', 'James', ''], ['Pavone', 'Marco', '']]",2020
2008.11804,q-bio.BM cs.AI cs.LG,"[['Agyemang', 'Brighter', ''], ['Wu', 'Wei-Ping', ''], ['Addo', 'Daniel', ''], ['Kpiebaareh', 'Michael Y.', ''], ['Nanor', 'Ebenezer', ''], ['Haruna', 'Charles Roland', '']]",2020
2008.11811,cs.LG math.OC stat.ML,"[['Satija', 'Harsh', ''], ['Amortila', 'Philip', ''], ['Pineau', 'Joelle', '']]",2020
2008.11895,eess.SY cs.SY,"[['Cervino', 'Juan', ''], ['Bazerque', 'Juan Andres', ''], ['Calvo-Fullana', 'Miguel', ''], ['Ribeiro', 'Alejandro', '']]",2020
2008.12001,cs.LG cs.AI stat.ML,"[['Fan', 'Wei', ''], ['Liu', 'Kunpeng', ''], ['Liu', 'Hao', ''], ['Wang', 'Pengyang', ''], ['Ge', 'Yong', ''], ['Fu', 'Yanjie', '']]",2020
2008.12095,cs.AI cs.HC cs.LG,"[['Kudashkina', 'Katya', ''], ['Pilarski', 'Patrick M.', ''], ['Sutton', 'Richard S.', '']]",2020
2008.12210,cs.RO cs.AI,"[['Hossny', 'Mohammed', ''], ['Iskander', 'Julie', '']]",2020
2008.12228,cs.RO cs.AI cs.LG stat.ML,"[['Hafner', 'Roland', ''], ['Hertweck', 'Tim', ''], ['Klöppner', 'Philipp', ''], ['Bloesch', 'Michael', ''], ['Neunert', 'Michael', ''], ['Wulfmeier', 'Markus', ''], ['Tunyasuvunakool', 'Saran', ''], ['Heess', 'Nicolas', ''], ['Riedmiller', 'Martin', '']]",2020
2008.12248,cs.LG stat.ML,"[['Yang', 'Yunhao', ''], ['Whinston', 'Andrew', '']]",2020
2008.12333,cs.LG cs.AI stat.ML,"[['Schamberg', 'Gabe', ''], ['Badgeley', 'Marcus', ''], ['Brown', 'Emery N.', '']]",2020
2008.12451,cs.LG cs.RO,"[['Ye', 'Fei', ''], ['Wang', 'Pin', ''], ['Chan', 'Ching-Yao', ''], ['Zhang', 'Jiucai', '']]",2020
2008.12624,cs.RO cs.AI cs.LG,"[['Bassani', 'Hansenclever F.', ''], ['Delgado', 'Renie A.', ''], ['Junior', 'José Nilton de O. Lima', ''], ['Medeiros', 'Heitor R.', ''], ['Braga', 'Pedro H. M.', ''], ['Machado', 'Mateus G.', ''], ['Santos', 'Lucas H. C.', ''], ['Tapp', 'Alain', '']]",2020
